event_id,region,year,split,duration_days,era5_precip_7d_total,era5_precip_7d_max,era5_precip_onset_hour,era5_precip_intensity,era5_window_mean_hourly_precip_mm,era5_soil_moist_mean,era5_runoff_total,era5_evap_total,era5_t2m_mean_c,era5_wind_speed_mean,emdat_total_deaths,emdat_total_affected,severity_score
103,west_africa_niger_benue,2020,test,5.800640343645231,159.75407705781086,34.78214440815146,37.02206985140813,1.1475319073524506,0.9509171253441122,0.23199193357841613,0.3307903390446738,2.4240160968709157,28.012173148745678,3.430512631900986,3.455061609308666,54126.674344831394,32.70768818413777
104,west_africa_niger_benue,2020,test,5.957027732290121,284.3646568384561,65.88440215687571,41.79221672716488,1.988999867172677,1.692646766895572,0.20260788311671382,0.580771960343684,2.6173285874354395,30.806097266861414,5.432385069566565,8.060120904012464,26380.841619865627,37.142401880935935
105,west_africa_niger_benue,2020,test,6.943645986671497,335.73002039571026,96.90059767898937,50.731653271214995,2.014611758242431,1.9983929785458945,0.18729302672371115,0.5249561386053245,2.4457379613815204,26.8539233267379,4.59582241175822,18.449477107365404,1362.0232211556809,28.000681206052874
106,west_africa_niger_benue,2020,test,6.7515567520566,247.23368921267422,57.33734882827266,31.545010822226182,1.525781993028028,1.4716291024563941,0.20404027200686214,0.32587314080000335,3.5107625052318667,34.019740894233365,2.9727663326440794,248.07286636219638,2452.1493692586296,58.20743500460991
107,west_africa_niger_benue,2021,test,8.848131179673508,311.7830913196079,50.560242707948234,51.696180746092644,1.468215363732475,1.855851734045285,0.27913847997029345,0.41035127011466677,2.571856379941789,29.538085844620564,2.9087436315425568,110.39736445901806,4780.221085593547,53.80879733329811
108,west_africa_niger_benue,2021,test,4.6833309479939915,260.52874233298166,65.64021052904916,55.71361766358464,2.317872553619963,1.550766323410605,0.27288566869336095,0.4922311081686952,3.45318587247058,24.206540773948245,3.3526260779555273,5.722942365756584,15443.686944530693,29.769398013108603
109,west_africa_niger_benue,2021,test,3.1811111485283456,271.7646378528091,64.11836194463577,40.00806128671579,3.5596136219380132,1.6176466538857683,0.1957009187610412,0.6422431734251469,3.456855642989873,29.567063398009815,3.827287255115816,148.36050412477863,137475.97317455933,80.18581628650844
110,west_africa_niger_benue,2021,test,5.112016107748882,423.7741195413456,96.30599155305242,66.70523867069932,3.4540687291896885,2.5224649972699145,0.16190841122156602,1.0516488885329407,2.067617092310695,33.11471704783152,4.346835027924251,28.84468134975409,13990.629842300492,47.22613607570006
111,west_africa_niger_benue,2021,test,6.237237814153515,350.1136618118522,67.33127404451825,13.147191361376994,2.3388669274494105,2.084009891737215,0.21804386349664068,0.9418934621765779,3.3230313296084257,30.2101391654892,4.58570533696845,17.799485540901223,2176.137413332417,29.954133133912087
112,west_africa_niger_benue,2021,test,8.16294535839705,183.67182446209813,52.96117810061255,61.31628592528787,0.9375283491329859,1.0932846694172507,0.24563639009942984,0.31550740876892686,3.5523488086191075,29.146119155079187,2.639685167509734,77.63057084006017,64267.189827374015,66.28703211632954
113,west_africa_niger_benue,2021,test,2.7550382403375053,212.37506535343502,44.382971049248575,42.13374871888035,3.2119195032694305,1.2641372937704465,0.2755088985618201,0.29513359258038785,2.6726695317419633,35.49572046702412,2.514355415976037,2.8967765604373974,48928.15563767708,31.314031490543933
114,west_africa_niger_benue,2021,test,2.4034906935820666,260.27417736913065,71.75038919340767,42.229335077641025,4.512086283229102,1.5492510557686348,0.24797291051313913,0.4543025306500717,2.808690717894809,34.03889281694592,2.1303194092955957,110.31417114704017,3171497.763656769,99.99999999925855
115,west_africa_niger_benue,2021,test,5.62831910741001,242.75720530942374,49.492712046456425,25.243686353817736,1.7971410933759049,1.444983364937046,0.33265077794894904,0.5552600708629183,4.076611466094429,32.88983211647896,2.030430202276861,2.262969357882857,3897.6061512823767,12.530925256677717
116,west_africa_niger_benue,2021,test,1.0,383.29668773180646,56.42943031843916,37.17013977366276,15.970695322158603,2.2815279031655145,0.3004151963025726,0.6251072873017716,2.7801358026597516,28.452809055272727,3.126426163953351,8.266241553811302,1246.2569590070175,19.813131979544867
117,west_africa_niger_benue,2021,test,9.861469792183328,315.0006448627128,43.49605989299703,63.40287287852799,1.330940229587604,1.8750038384685286,0.19737496337294763,0.817108139914181,3.397161935610038,32.91318694181276,3.8370582789798497,8.944927886859668,2398.7757911655226,23.034069119760453
118,west_africa_niger_benue,2022,test,6.294219639968025,226.75717550795645,50.94852222473658,36.15621614847638,1.5010940492398912,1.3497450923092646,0.2594640508530899,0.4544762471682177,3.38944257732345,30.72501657720084,2.0372282598905374,0.8946132127206575,143541.95239279643,31.373087125018856
119,west_africa_niger_benue,2022,test,6.263039956956574,512.0341294990524,127.34460897487118,31.4201455832377,3.406453661866967,3.0478221993991212,0.13635551174027505,0.8267421224774356,4.163873987349203,28.858985800119257,3.171732353583181,64.95543368448062,5334.894108953986,50.292165174424866
120,west_africa_niger_benue,2022,test,2.890909649831123,241.56773330878644,29.575962221329412,44.25625657930856,3.481714560601165,1.437903174457062,0.30199658868392626,0.7462799475417884,2.9183999669223395,29.45146365583966,4.021135732607132,13.398596236292155,158.35487015038413,18.336103513839856
121,west_africa_niger_benue,2022,test,2.3379596333473125,615.0400292535868,131.70731193642214,35.25190306584239,10.961125042555079,3.6609525550808737,0.2459106991707143,0.9736504320100078,3.305558482590138,24.757179748674986,3.6291202977390227,9.476920032791961,7662.833895606371,32.774897720090905
122,west_africa_niger_benue,2022,test,4.485294682717742,384.13159909658293,78.62784881455842,31.569477871289344,3.568435170460834,2.2864976136701367,0.32612701091191293,0.5807187787966649,2.84352803417071,28.875977256354187,3.8719438330548344,9.991041809314511,64882.96870836292,46.76921550865643
123,west_africa_niger_benue,2022,test,5.013727538220795,246.50153081308798,40.52155360808339,25.560158033720278,2.048555099756537,1.4672710167445713,0.29979393021066036,0.3031379421545129,2.5793000118516365,33.146809421670305,3.4672913124449156,64.40966027719006,225422.29482937744,74.34534443929597
124,west_africa_niger_benue,2022,test,2.8409986934277476,393.4728762591325,83.1105047639822,7.554722361475882,5.770753508402064,2.3421004539234076,0.22055160456154105,0.5794829573005285,2.707144050508955,27.609568759227948,3.4227577505604345,36.02819627886248,48.6391419259909,29.657902878177016
125,west_africa_niger_benue,2023,test,4.065500793008982,243.78141236257534,30.930967667994405,76.74715174956242,2.4984766614503027,1.45107983549152,0.33220160672890026,0.36181232485542447,3.9267939814718407,30.973745749218477,3.4913443723178643,7.438919302150334,6457.47462285297,26.229366348547643
126,west_africa_niger_benue,2023,test,5.0123525246545615,349.23913676779523,96.20135412292449,23.437492950931805,2.9031538837466337,2.0788043855225906,0.24187396358005558,0.6614404497447413,4.053816495043439,30.720875147635976,3.972104448073331,8.394134892618219,33320.14593405219,39.87726705256544
127,west_africa_niger_benue,2023,test,5.662395347179015,246.97224863188256,61.62861448303611,51.41246211252245,1.8173422604249043,1.4700729085231106,0.21487069100783268,0.3780001693471929,3.1709949951947856,31.50037606215004,4.0465726655608005,6.681001165931697,179044.25343115712,48.83021714411309
128,west_africa_niger_benue,2023,test,2.7288758788294456,292.0615592262814,60.65976082203807,20.17274139598566,4.459430247024792,1.738461662061199,0.16437610998531488,0.7967836904835537,3.287471498640587,31.200437239866794,2.5610823740540964,0.543608584877396,9370.876556128933,10.345944855176077
129,west_africa_niger_benue,2023,test,3.6052506340071746,242.05981614275711,29.233261843905343,33.61170305744131,2.797538006783361,1.4408322389449828,0.14692177214703422,0.46379097461212343,3.7420384596739407,29.251224714845907,1.6527433862510186,20.270116311307312,2106.609570180129,29.99625833854209
130,west_africa_niger_benue,2023,test,9.417826510189645,326.81035997782504,75.90611661982872,6.0,1.4458854511363441,1.945299761772768,0.27047428832681564,0.2992738443124263,3.8209286006055168,29.908179917408464,2.949687218925122,2.1517626742867546,5481.992411850242,15.159090930765995
131,west_africa_niger_benue,2023,test,5.240960715611638,235.0645885109444,36.40566132846142,21.954099469203932,1.8688096297778964,1.3991939792318118,0.27259009745882823,0.5902901748571794,2.8435153087429863,27.993833419175427,4.025191172462242,1.034335585518887,23721.18366435847,19.180896776131547
132,west_africa_niger_benue,2023,test,3.306053074993704,148.87056048858233,37.97643212216259,25.46090954255741,1.8762372773974325,0.8861342886225139,0.2187652224634775,0.24319992200633822,4.1227113724994755,23.130378928424168,4.810648832445857,81.53103271487902,289.18483380260227,37.12991160259432
133,west_africa_niger_benue,2023,test,3.4066544021019682,348.28988239184594,101.07499181747843,37.77979921404701,4.259920942975419,2.0731540618562256,0.2600425681113743,0.7320693504530756,2.2900678624394506,27.527562655102315,2.9122105512287293,42.86483394288185,61019.605865832375,61.394413710785
134,west_africa_niger_benue,2024,test,4.753927527019236,403.0044552286341,50.153194879148145,23.466410910305136,3.53220620334567,2.398836043027584,0.3056493856773269,1.0542594444108042,3.529534807495926,25.16904837622061,3.9095224322726034,72.57290709037974,42765.009963933524,65.03853153819082
135,west_africa_niger_benue,2024,test,3.001010595282624,178.85434887964865,45.26972181684838,16.98238356175317,2.4832516580802677,1.0646092195217183,0.19736554513021884,0.36592175310193603,4.283428126744098,29.677828472180728,3.7671731790873233,61.31237870807429,250.28708755155478,34.29803077467211
136,west_africa_niger_benue,2024,test,3.1962458951224946,200.9094484490933,47.926020942199905,22.104354073747082,2.6190810386293504,1.195889574101746,0.2310392372899281,0.7256125112264693,3.3416775500242886,33.88013286019776,3.5587340640179583,31.387183172618,12830.797033803845,45.18188770257797
137,west_africa_niger_benue,2024,test,3.4760183811771395,447.5449526943599,75.30449109082555,8.997076975550758,5.3646742673293994,2.663958051752142,0.26716203130439653,0.5917451199570929,3.6307664189249422,31.667179113986776,3.6210354778594396,22.496499255031686,3017.703042707525,34.98515618642353
138,west_africa_niger_benue,2024,test,3.32716194064282,223.73857940295204,34.82157091245461,43.21767147826032,2.801919766687162,1.331777258350905,0.23035716962276326,0.557896234955393,3.938019682654339,20.9205042072821,2.8022827763289655,160.42533477102094,47150.90680777372,72.6182145717485
139,east_africa_nile_headwaters,2000,train,8.161240883956411,424.24687888063943,67.16537371482124,21.83587466797677,2.165963918727499,2.525279040956187,0.25759750688855065,1.138335340474507,3.9432110470007964,27.091430278741853,1.2757895336335845,133.90947574633427,20221.577934483434,66.5850869671499
140,east_africa_nile_headwaters,2000,train,4.291724877564329,222.92843537795054,33.18282059772522,59.28853261673672,2.1643243852775083,1.3269549724878007,0.2488998559483217,0.5612589756986884,3.337721027169653,23.295891724501697,2.8020770680760396,117.33554648695583,2782.6571463765376,50.292124686428295
141,east_africa_nile_headwaters,2000,train,6.554645953746363,127.49439678618646,32.261910550699156,38.58342642426134,0.810458195643885,0.7588952189653956,0.33441185838724824,0.339836360001083,4.220735425569804,18.67755139808597,2.7967764826729304,73.4516258460294,22395.2856164738,57.05340959644275
142,east_africa_nile_headwaters,2000,train,3.1627033811333893,326.94551418306725,82.98592802780512,21.14001009489524,4.307305528204782,1.946104251089686,0.26495545079163596,0.4712926048185768,4.119040203849393,27.539539602554168,2.7685157038301993,14.352672690979064,15259.84826974172,39.58841864293921
143,east_africa_nile_headwaters,2000,train,1.0,983.947782018699,130.97912912823816,49.35394632172447,40.997824250779125,5.8568320358255885,0.28733342495868364,1.880861780547904,3.892926528773359,24.495940360031373,2.1972940680777664,15.274732186215143,387099.84884562565,67.5005042605447
144,east_africa_nile_headwaters,2001,train,5.529429421268259,249.22766193106023,53.090022316923786,49.728714901619796,1.878039327864743,1.4834979876848824,0.23972031338807984,0.8138281476759004,3.332154739491354,27.756387416337784,3.3050488236172564,5.8030987960527565,73822.69329586191,40.997954263859036
145,east_africa_nile_headwaters,2001,train,11.653359551463979,527.248306555297,114.79557486909859,31.377747982444,1.8851799211021663,3.1383827771148627,0.2733090364283959,1.7812952812036995,5.56184987154801,27.40756434251112,3.0903145226912727,92.59309488656265,81151.27748436043,73.28286318966502
146,east_africa_nile_headwaters,2001,train,3.596708420589119,301.9829199425341,54.01936566093694,18.890815934830528,3.498371342042594,1.7975173806103222,0.31359383499631227,0.7024095301590625,4.437095356614649,21.143257698519605,2.846432986359411,32.9867048009138,43292.44504660216,55.60263906571176
147,east_africa_nile_headwaters,2001,train,8.79056041876715,221.8508058131438,48.754280230778036,6.0,1.0515579366035541,1.3205405107925228,0.2330763422536077,0.4164499309959264,4.246574863537887,19.219506777493088,2.9062227079605383,147.00143647352502,189974.79552067985,81.8425662462467
148,east_africa_nile_headwaters,2001,train,8.837730506523878,284.34564333094676,79.37062248515154,43.00600403468117,1.3405857001459403,1.6925335912556354,0.2705499760585805,0.6114093612674248,5.769475119478084,27.947811922768185,3.710600952226032,23.47688896681076,2518.9024556783525,32.98326655047764
149,east_africa_nile_headwaters,2001,train,6.345958648326349,262.86496342204805,34.764229307675855,52.60417224738913,1.7259341600249183,1.5646724013217146,0.20176237218126386,1.128125567907704,3.6969708752191526,32.16287370324241,4.572413114221867,500.6315234399984,20995.777662839202,79.91432840728072
150,east_africa_nile_headwaters,2001,train,2.449594554902854,406.34924249664084,80.71552812876098,36.39565603381035,6.9118452290287244,2.4187454910514337,0.2028717581652937,0.6495269600563177,4.9541413411010256,22.329668197943924,3.7648818528043275,33.384222630449564,14781.969858713535,49.043360796643206
151,east_africa_nile_headwaters,2001,train,6.669695526980971,158.30805081000682,24.400286342354367,79.64470996836775,0.9889759970401575,0.9423098262500406,0.27065556819654996,0.27750833130981495,4.296248773916839,26.346818124059833,2.553492878301947,117.38217360591379,35101.39039464638,66.02106560656408
152,east_africa_nile_headwaters,2001,train,8.973943393157056,347.8133634123333,44.75029669276366,53.200406574873504,1.614922541918942,2.0703176393591267,0.2520887452090994,0.8766915355911059,3.7523754356293337,25.534525911369126,0.5,23.179122873761646,2015.896816015415,32.34779344391076
153,east_africa_nile_headwaters,2002,train,6.875181678813842,276.63402071049114,73.66670892711946,32.80696755437597,1.6765255186089019,1.6466310756576854,0.31241493811969995,0.4258662755042202,3.9281773947086003,31.315645852892516,3.130080853363989,74.41244169205282,9198.8122717685,53.301132197714
154,east_africa_nile_headwaters,2002,train,3.319955889599212,159.5692472229866,24.21767994684861,72.38376474822853,2.0026527024411003,0.9498169477558727,0.22844494610965044,0.2468509696174668,3.5985265629216565,21.908623739683804,2.92259776830067,58.51848354469629,29296.239011624228,57.09606183764261
155,east_africa_nile_headwaters,2002,train,1.0,252.55354008572368,74.48593393642919,24.086382682697145,10.523064170238486,1.503294881462641,0.28035061369909947,0.44841560632116995,3.107914709781095,23.982591868736435,2.4946098413879496,2.1342451949279497,890.8909116149182,5.149021259534249
156,east_africa_nile_headwaters,2002,train,7.474736779301964,337.207007642232,79.56214489839505,16.693773083329916,1.8797039146581291,2.007184569299,0.2680197534795446,0.9967590215649352,3.3030348217791565,29.093536270106142,2.6469901510042666,29.855071171449904,2499.8553563984706,36.062638208081445
157,east_africa_nile_headwaters,2002,train,9.054348018275267,360.74589993696674,47.01481741631744,41.330840248957585,1.6600951425438473,2.1472970234343256,0.24484392496550764,0.859703232217697,4.108149918019583,28.487929601924957,2.6848057554623352,2.0745058124135234,27285.013188452074,26.126450783484312
158,east_africa_nile_headwaters,2002,train,3.0294896026819913,289.2317680877109,63.485843003254935,30.96841704603838,3.9780046314244863,1.7216176671887555,0.28695996003716495,0.6289290469680293,4.180472150369492,27.960091356466354,2.4767410885535055,55.22963899586176,164794.89355044274,70.85186636360568
159,east_africa_nile_headwaters,2003,train,1.0,437.2579113509488,130.62158969952534,34.62430198867023,18.219079639622866,2.602725662803267,0.26944448261417686,0.7454083282966393,3.809703739718539,33.523265988896334,2.622461928435531,20.260270071873588,142623.83133862197,60.312980128556575
160,east_africa_nile_headwaters,2003,train,2.8797703411394755,151.30249059837192,37.269062457985534,37.41104460945779,2.1891573614527675,0.9006100630855471,0.24122733836994426,0.28593150578526283,2.9150901228265265,26.440203124895174,4.164238069845504,25.04179549377075,6827.036999281834,37.71894078256278
161,east_africa_nile_headwaters,2003,train,4.8612158582038365,297.6309906533358,60.155250662754575,62.90418613805794,2.551067806687453,1.7716130396031893,0.23598855746064032,0.7085657845519879,5.762293151608424,27.897461596146623,1.9773821739636728,224.88003132262997,4392.874618171261,61.00845885107068
162,east_africa_nile_headwaters,2003,train,4.4643355173207935,224.01666791044164,45.82623264921751,38.25954158797438,2.0907989091293517,1.333432547085962,0.28898402651194904,0.5920748036477581,4.03683403325303,26.661734513836333,3.2048994246103923,112.35626561505052,43414.0553167779,68.09143992793415
163,east_africa_nile_headwaters,2003,train,1.8572837229202146,171.40698233209156,41.90475837866513,32.940058763339245,3.8453778004047514,1.0202796567386403,0.2858586525763292,0.15902720338097023,3.698129858831325,27.265118951845842,3.6118977836156674,19.48638289860517,8382.764772707205,36.74745837689488
164,east_africa_nile_headwaters,2003,train,8.357165362382654,371.6480597318115,92.14789945978973,36.15550604374145,1.8529411769044968,2.212190831736973,0.29199506097207406,0.9253344950618069,3.3378057362652727,22.058924599412595,2.1021055103579873,55.29919850297112,92315.77747686458,67.41036063989345
165,east_africa_nile_headwaters,2003,train,8.349370502351375,165.87322294652978,47.043899771452615,34.06094649881451,0.8277730982823599,0.987340612776963,0.257974703075426,0.3483944003173827,3.1384261776843183,30.230982764578584,1.7554779265102347,29.496664097811735,2963.5460851981284,34.689174422656585
166,east_africa_nile_headwaters,2003,train,1.0,419.1687248287886,96.89281568425258,25.80277846768495,17.46536353453286,2.495051933504694,0.3314763042252375,1.1620677146478555,4.2555588812670715,23.22273114905567,4.087513392001739,12.04464447635747,34071.73370050811,44.287377303373525
167,east_africa_nile_headwaters,2003,train,4.822739634813177,389.5603120211181,57.482780170280996,37.13304712076396,3.3656553943690906,2.318811381078084,0.18245213574143115,1.2175625628595965,3.465833759062224,24.110594207734398,4.472362521700482,62.693104128695836,85976.72336869495,68.41536486303035
168,east_africa_nile_headwaters,2004,train,2.0996064346777845,582.3259824025232,148.2501714542803,44.84626509547045,11.556252733540864,3.466226085729305,0.22986876481576501,1.3314931415532745,5.1285745863048815,23.693643819537623,3.0661633397135444,12.412749810679152,88.22380792690119,19.95411397529343
169,east_africa_nile_headwaters,2004,train,2.884488629617287,223.94343387142789,44.77413814951701,55.88116036883281,3.234880635514076,1.3329966301870708,0.27185416227795106,0.665109421045043,4.362214409249684,23.938850686418924,2.523600032525505,8.624046268782116,273011.29268346325,54.15288159458129
170,east_africa_nile_headwaters,2004,train,1.6572080355807084,150.0988583403458,18.944955939781632,29.23945214425548,3.773888952525432,0.8934455853592012,0.3438524482654363,0.2287466879471376,3.7282601529111723,26.075397642854284,2.0246751878184295,26.377063283917007,30132.5747764693,48.4896872808235
171,east_africa_nile_headwaters,2004,train,3.97963873651269,280.4317097034391,57.81177589879542,33.493647025178504,2.936109366855684,1.6692363672823756,0.249718276132185,0.6484730025199622,4.46281392041481,22.972097426564442,2.0620859686911226,99.6431077951092,15522.385356613135,60.1308276692105
172,east_africa_nile_headwaters,2004,train,10.128347951481324,607.1991734650214,77.32945518120972,28.75687196557727,2.497936058500272,3.6142807944346513,0.27640310424890724,1.365684374124579,4.38315761273828,25.94765280789054,3.5323820062149,51.89755029946642,358.2845762379797,37.001293114416974
173,east_africa_nile_headwaters,2004,train,9.758816810999441,179.36118190159533,50.7995800415819,20.612568647342094,0.7658082658965045,1.0676260827475912,0.36704438170407505,0.6221168411757024,2.858731840382941,25.61494448500477,3.2484977570680136,20.2217115101575,2909.270318402012,30.779005522949422
174,east_africa_nile_headwaters,2004,train,4.855507571985132,428.7147578648329,101.52256550808495,66.06047257598505,3.678938740431523,2.5518735587192434,0.27863582217895344,0.6399787577407725,3.733675383362799,27.90520856826051,4.047929358142899,61.837506685507215,676.327632541543,39.301500541560344
175,east_africa_nile_headwaters,2004,train,3.956655369503095,192.16793271059552,41.85387371373282,46.3620177387847,2.0236781949701093,1.1438567423249733,0.24512928122964706,0.5946867664445004,4.859162429412899,25.938966717959936,1.8101723049074445,100.53411951308495,56030.399180119886,68.26225748337018
176,east_africa_nile_headwaters,2004,train,4.331592823510985,270.3003116116786,64.15764559589792,25.033338156166117,2.6000857981593657,1.6089304262599915,0.262464243494045,0.7590407363681896,3.415504287943333,29.921319493948097,2.010075138223191,266.1299742588975,102438.6367891934,84.47179194223536
177,east_africa_nile_headwaters,2005,train,2.2274139146525846,243.68959047805657,66.68380263354419,32.66733024591362,4.55852990312732,1.4505332766550987,0.23617070485615643,0.6001528858924029,2.983569401527022,27.005397437042035,3.166613481771497,583.9332056965723,59.700590886036174,58.90157257584226
178,east_africa_nile_headwaters,2005,train,4.472585320027282,405.44890323721114,58.509148649329795,39.715577816568064,3.7771675871456414,2.4133863287929236,0.2846752433473646,0.8469029519224999,3.963223092962182,24.06440827850437,2.0638108315378765,4.94936902664263,53585.352040925725,38.72576336881636
179,east_africa_nile_headwaters,2005,train,6.365667534277627,429.83200532894887,78.23470621908935,59.7412884087205,2.8134782082581045,2.558523841243743,0.25177939317306586,0.6901612214963277,3.3984750839951676,27.131553988774236,1.3559261619803926,5.317317013521792,966760.9048772602,60.90457992716471
180,east_africa_nile_headwaters,2005,train,2.163181485625333,210.5951770422401,43.294191036314224,8.135511840815933,4.056432204942827,1.2535427204895244,0.2821362557036423,0.40126595528966835,4.166221619220327,16.89050259769711,3.554337829819377,12.303496489693993,799014.7710034007,65.51271104587417
181,east_africa_nile_headwaters,2005,train,6.159277370478783,132.21280165940397,38.36413724764174,19.2140322294,0.8944014702458958,0.7869809622583569,0.2708319779960277,0.27648710056783227,2.572467831235711,24.043366383473447,5.000431479150083,14.685462134414841,390354.84756912774,60.71668964221394
182,east_africa_nile_headwaters,2005,train,5.379102355544175,159.90267771630747,36.66649830602419,45.57727772192589,1.2386102979887972,0.9518016530732587,0.24113733145885743,0.20513200140530402,4.075648256023407,24.82969349091509,2.746702300883948,2.8055429571908026,291972.13037641,43.34310890728653
183,east_africa_nile_headwaters,2005,train,5.015876333603062,161.49454375035754,30.429939891830504,54.712501934476876,1.3415281548813536,0.9612770461330806,0.24831501175922857,0.1885778449474477,3.881838556270717,24.86434024759391,1.8401666210401602,11.736568461181378,27657.78706261296,39.570306985243846
184,east_africa_nile_headwaters,2006,train,8.638992681612807,468.61875795579454,115.02446626530644,23.843117961141214,2.2601919345353796,2.789397368784491,0.27963809981354865,0.9136848767314677,3.162729982635105,20.297995963386988,2.7225969272414865,88.44399235205798,3458.5388825189993,50.77781915361534
185,east_africa_nile_headwaters,2006,train,4.181823054939182,418.82015151752967,79.52983970862176,35.13596550867897,4.173022009133653,2.492977092366248,0.3241551436191862,0.7856248388694818,6.6463400103972035,27.12649281614458,2.036761270825844,22.687111773501233,1213.437075064646,30.43435300892153
186,east_africa_nile_headwaters,2006,train,3.776950231125923,283.11727983046063,63.51611769690909,56.84600912077351,3.123301236286769,1.6852219037527418,0.3014688542892264,0.534238420464329,3.9854579052389556,25.438730185899622,4.787261073939732,74.35512123379453,48505.105964627204,65.07886646090101
187,east_africa_nile_headwaters,2006,train,3.2921573159789044,217.249562622263,34.313485256519684,37.72501956536211,2.749584615937279,1.2931521584658512,0.33059090358669063,0.27596998069124273,3.1087728604736076,23.72026144678992,4.145764525055983,165.0314228138079,64851.37940531098,75.16333608420948
188,east_africa_nile_headwaters,2006,train,2.7479654043244257,275.9527766309331,80.71658071312457,22.062342180832367,4.184198367828051,1.6425760513746017,0.2877045701164191,0.7061468469475571,3.605600546658265,30.64520111528097,3.427939538646777,1.906876939984967,103174.28941872875,34.31215015064998
189,east_africa_nile_headwaters,2006,train,1.5222693934420088,157.57226790737133,44.61589639204818,58.392601651499184,4.3129758708226005,0.9379301661153056,0.2958491405554794,0.32571787956295406,3.7347947093246407,25.780144957541374,2.8456872699313727,1.6537046125351538,220515.20595054253,37.21938290975085
190,east_africa_nile_headwaters,2006,train,4.469182561775972,108.18105815961884,27.17117253274558,47.62435193580164,1.0085835670568137,0.6439348699977312,0.25063031590939316,0.4052429856360627,5.018190604677085,23.485220363126025,2.9221966256129117,30.566438829282657,12797.058515391971,43.16797908351443
191,east_africa_nile_headwaters,2006,train,5.862490220930918,299.4891783893547,42.178232028234525,38.670189998810656,2.1285691397266997,1.7826736808890162,0.3504377135952133,0.5484599596566571,3.6350969983772607,32.04188695310642,1.4795616196398802,12.607568918985802,6274.975061654429,32.00297027567006
192,east_africa_nile_headwaters,2007,train,2.056222601840844,387.6811769601797,48.65336324302389,12.676297271424858,7.855852940668691,2.307626053334403,0.21069583014516508,0.9540519439096495,5.241839781522494,27.89018112832394,2.4902230789879196,13.362723517378845,27335.32066011689,43.51898842934667
193,east_africa_nile_headwaters,2007,train,4.566812582765652,131.47047529998417,17.98182418527216,39.972642182505204,1.1995098050455242,0.7825623529760962,0.2974059460336501,0.16907226372292508,4.089251533661497,23.211417050587745,1.803916440181873,50.446439043718286,35251.69555802105,56.272049220173464
194,east_africa_nile_headwaters,2007,train,6.886722760961058,288.0609132676802,82.88279787806894,48.22671811337025,1.7428519296375775,1.7146482932600011,0.2946158425897547,0.44823096575984955,2.7890922963851583,20.332162593584506,3.5460335093695265,24.199527788125458,182618.61791817346,62.6697065126307
195,east_africa_nile_headwaters,2007,train,3.7697672381118013,338.8353418923737,90.03640675220588,43.699572003478956,3.7450957456426557,2.016877035073653,0.27191994099958866,0.7471785533996396,4.874825701573084,22.58051241789019,3.1570875467140023,53.22635347474581,20082.63852215512,55.66357685778108
196,east_africa_nile_headwaters,2007,train,1.0,372.4116670167727,108.32352933459481,36.684313903094335,15.517152792365529,2.2167361131950756,0.2894466020378324,1.3997823400982923,3.6512563614109563,25.99566119955093,2.6897483161596947,2.6066849120245776,1126.3778573514871,8.817926077995459
197,east_africa_nile_headwaters,2007,train,5.168222417025494,199.79300318216485,38.86059556601048,40.644236976359835,1.6107488792470965,1.189244066560505,0.3021817451106498,0.56702006405071,3.5705245256473614,28.44254789134976,2.5713190327173967,22.86104615605456,1647.9645148138948,29.510706756506824
198,east_africa_nile_headwaters,2007,train,6.94000733007773,614.9707822432058,99.10857290008552,28.20954351062921,3.692183793872148,3.660540370495273,0.29612929822295286,1.034367955340768,3.2053224913262195,26.80517751915373,2.555760521982081,124.1040903477432,3724.7591732888204,55.86101475964042
199,east_africa_nile_headwaters,2007,train,6.588112848537808,129.72122660771436,28.083238899211903,21.4014337253161,0.8204247912745428,0.7721501583792522,0.3413118620790931,0.3510088658851285,5.2287685914780555,26.869441598761973,1.969306336023161,60.15550774093169,16576.49270846519,52.79136044158197
200,east_africa_nile_headwaters,2008,train,5.449847342340529,371.1806052019003,62.63239056147258,22.448767499061283,2.837851700895002,2.2094083642970253,0.32884628487379586,1.2415614324891109,3.8769956075941177,26.040420524504963,2.913003835103265,28.82063298998565,200.32440695900286,28.060781385584608
201,east_africa_nile_headwaters,2008,train,8.925586813211233,254.77642862387125,37.24041409234919,55.89595380397437,1.1893542405841373,1.5165263608563766,0.2643337570360656,0.29256041708061764,4.247325720202645,29.716456783866132,3.4534147966116686,1.1047865278889937,11150.705813862834,14.541142435732
202,east_africa_nile_headwaters,2008,train,1.7423542007302784,421.7850263551883,121.5188642212586,22.820544169228064,10.086569132020827,2.5106251568761206,0.3360196786740575,0.587781667352532,4.110598051136527,19.481369226324517,2.704648675498954,251.1297297039895,819.0084616689858,55.30539016860873
203,east_africa_nile_headwaters,2008,train,8.020398439771256,514.5425783123087,89.82349521702388,57.76563355846277,2.67309339521512,3.062753442335171,0.2830832053965545,1.2891881277087482,3.023158839550753,24.00005744440217,3.364590694822487,3.0976187626277256,54257.41703967539,35.46552900760748
204,east_africa_nile_headwaters,2008,train,3.567019522096772,570.4658488259832,80.82818977511288,43.781840421123164,6.663661418308448,3.3956300525356147,0.3069784321641776,0.789166328981804,3.581883857984336,27.241306360725446,2.997535701944674,65.77812433402768,34929.1776953959,63.66425041220309
